Initial State,Search Algorithm,Heuristic,Found Solution,Time,Max Frontier Size
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",A*,heuristic_manhattan,True,0.004052877426147461,122
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",A*,heuristic_misplaced_tiles,True,0.1005702018737793,3087
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",A*,heuristic_euclidean,True,0.012285947799682617,311
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",Greedy,heuristic_manhattan,True,0.0010178089141845703,42
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",Greedy,heuristic_misplaced_tiles,True,0.02950310707092285,1184
"[[6, 0, 3], [5, 8, 7], [2, 1, 4]]",Greedy,heuristic_euclidean,True,0.0013382434844970703,41
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",A*,heuristic_manhattan,True,0.03843402862548828,880
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",A*,heuristic_misplaced_tiles,True,0.28475093841552734,7534
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",A*,heuristic_euclidean,True,0.07821798324584961,1766
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",Greedy,heuristic_manhattan,True,0.0014081001281738281,56
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",Greedy,heuristic_misplaced_tiles,True,0.010236263275146484,426
"[[8, 0, 2], [4, 3, 1], [5, 7, 6]]",Greedy,heuristic_euclidean,True,0.007817983627319336,246
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",A*,heuristic_manhattan,True,0.025079965591430664,739
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",A*,heuristic_misplaced_tiles,True,0.10918807983398438,3278
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",A*,heuristic_euclidean,True,0.047127723693847656,1114
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",Greedy,heuristic_manhattan,True,0.0050661563873291016,202
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",Greedy,heuristic_misplaced_tiles,True,0.014430046081542969,316
"[[1, 2, 6], [0, 8, 5], [7, 4, 3]]",Greedy,heuristic_euclidean,True,0.008091926574707031,254
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",A*,heuristic_manhattan,True,0.014565706253051758,424
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",A*,heuristic_misplaced_tiles,True,0.15839004516601562,4716
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",A*,heuristic_euclidean,True,0.026958703994750977,629
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",Greedy,heuristic_manhattan,True,0.0023720264434814453,91
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",Greedy,heuristic_misplaced_tiles,True,0.00851893424987793,342
"[[0, 3, 6], [8, 5, 7], [1, 4, 2]]",Greedy,heuristic_euclidean,True,0.010390043258666992,320
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",A*,heuristic_manhattan,True,0.0016031265258789062,52
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",A*,heuristic_misplaced_tiles,True,0.007269859313964844,259
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",A*,heuristic_euclidean,True,0.0033690929412841797,94
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",Greedy,heuristic_manhattan,True,0.00701594352722168,280
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",Greedy,heuristic_misplaced_tiles,True,0.009325742721557617,396
"[[6, 2, 3], [1, 7, 8], [5, 4, 0]]",Greedy,heuristic_euclidean,True,0.016928911209106445,312
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",A*,heuristic_manhattan,True,0.007600069046020508,235
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",A*,heuristic_misplaced_tiles,True,0.0948171615600586,3079
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",A*,heuristic_euclidean,True,0.0239408016204834,555
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",Greedy,heuristic_manhattan,True,0.0012171268463134766,50
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",Greedy,heuristic_misplaced_tiles,True,0.00870203971862793,88
"[[3, 4, 7], [1, 5, 2], [8, 0, 6]]",Greedy,heuristic_euclidean,True,0.006512165069580078,205
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",A*,heuristic_manhattan,True,0.06839585304260254,1830
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",A*,heuristic_misplaced_tiles,True,1.692553997039795,29584
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",A*,heuristic_euclidean,True,0.2550370693206787,4886
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",Greedy,heuristic_manhattan,True,0.0031371116638183594,115
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",Greedy,heuristic_misplaced_tiles,True,0.004076957702636719,178
"[[2, 5, 7], [6, 4, 0], [3, 1, 8]]",Greedy,heuristic_euclidean,True,0.011816978454589844,359
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",A*,heuristic_manhattan,True,0.015171051025390625,423
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",A*,heuristic_misplaced_tiles,True,0.4812939167022705,11934
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",A*,heuristic_euclidean,True,0.05100297927856445,1148
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",Greedy,heuristic_manhattan,True,0.0007517337799072266,32
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",Greedy,heuristic_misplaced_tiles,True,0.005022287368774414,224
"[[8, 2, 4], [3, 0, 7], [5, 6, 1]]",Greedy,heuristic_euclidean,True,0.01810479164123535,333
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",A*,heuristic_manhattan,True,0.016595840454101562,456
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",A*,heuristic_misplaced_tiles,True,0.2856607437133789,7393
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",A*,heuristic_euclidean,True,0.03910708427429199,864
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",Greedy,heuristic_manhattan,True,0.007790803909301758,289
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",Greedy,heuristic_misplaced_tiles,True,0.029322147369384766,1121
"[[2, 0, 7], [5, 8, 6], [1, 3, 4]]",Greedy,heuristic_euclidean,True,0.0078582763671875,240
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",A*,heuristic_manhattan,True,0.022686004638671875,648
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",A*,heuristic_misplaced_tiles,True,0.2869608402252197,7891
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",A*,heuristic_euclidean,True,0.058557987213134766,1176
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",Greedy,heuristic_manhattan,True,0.0009558200836181641,42
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",Greedy,heuristic_misplaced_tiles,True,0.007676839828491211,333
"[[8, 3, 2], [4, 1, 7], [6, 0, 5]]",Greedy,heuristic_euclidean,True,0.0014488697052001953,47
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",A*,heuristic_manhattan,True,0.07164907455444336,1920
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",A*,heuristic_misplaced_tiles,True,0.8407340049743652,17743
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",A*,heuristic_euclidean,True,0.15141081809997559,3117
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",Greedy,heuristic_manhattan,True,0.004907131195068359,187
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",Greedy,heuristic_misplaced_tiles,True,0.016206979751586914,650
"[[5, 3, 1], [0, 7, 4], [2, 6, 8]]",Greedy,heuristic_euclidean,True,0.007864713668823242,242
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",A*,heuristic_manhattan,True,0.02163100242614746,624
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",A*,heuristic_misplaced_tiles,True,0.16257405281066895,4931
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",A*,heuristic_euclidean,True,0.045845985412597656,922
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",Greedy,heuristic_manhattan,True,0.0049588680267333984,195
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",Greedy,heuristic_misplaced_tiles,True,0.01569509506225586,653
"[[4, 8, 0], [6, 2, 3], [1, 7, 5]]",Greedy,heuristic_euclidean,True,0.009135723114013672,286
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",A*,heuristic_manhattan,True,0.011878252029418945,360
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",A*,heuristic_misplaced_tiles,True,0.04472970962524414,1534
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",A*,heuristic_euclidean,True,0.017750978469848633,439
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",Greedy,heuristic_manhattan,True,0.0010251998901367188,43
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",Greedy,heuristic_misplaced_tiles,True,0.0018858909606933594,83
"[[6, 2, 5], [1, 3, 0], [7, 4, 8]]",Greedy,heuristic_euclidean,True,0.0009429454803466797,34
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",A*,heuristic_manhattan,True,0.01042795181274414,122
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",A*,heuristic_misplaced_tiles,True,0.09158563613891602,2998
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",A*,heuristic_euclidean,True,0.012315988540649414,286
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",Greedy,heuristic_manhattan,True,0.008149862289428711,309
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",Greedy,heuristic_misplaced_tiles,True,0.03205990791320801,993
"[[3, 1, 5], [0, 8, 7], [2, 6, 4]]",Greedy,heuristic_euclidean,True,0.00913095474243164,276
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",A*,heuristic_manhattan,True,0.04224514961242676,1155
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",A*,heuristic_misplaced_tiles,True,0.5186769962310791,13027
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",A*,heuristic_euclidean,True,0.11071395874023438,2336
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",Greedy,heuristic_manhattan,True,0.012905120849609375,498
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",Greedy,heuristic_misplaced_tiles,True,0.009970903396606445,429
"[[3, 1, 7], [4, 8, 0], [6, 2, 5]]",Greedy,heuristic_euclidean,True,0.0015301704406738281,49
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",A*,heuristic_manhattan,True,0.0003540515899658203,13
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",A*,heuristic_misplaced_tiles,True,0.0013880729675292969,56
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",A*,heuristic_euclidean,True,0.0004239082336425781,13
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",Greedy,heuristic_manhattan,True,0.001779794692993164,71
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",Greedy,heuristic_misplaced_tiles,True,0.0009169578552246094,45
"[[7, 1, 3], [8, 2, 4], [0, 6, 5]]",Greedy,heuristic_euclidean,True,0.00029206275939941406,11
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",A*,heuristic_manhattan,True,0.04059314727783203,969
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",A*,heuristic_misplaced_tiles,True,0.30051207542419434,7981
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",A*,heuristic_euclidean,True,0.08802127838134766,1955
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",Greedy,heuristic_manhattan,True,0.002408266067504883,89
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",Greedy,heuristic_misplaced_tiles,True,0.003653287887573242,160
"[[1, 2, 0], [5, 3, 7], [6, 8, 4]]",Greedy,heuristic_euclidean,True,0.008411884307861328,261
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",A*,heuristic_manhattan,True,0.07798981666564941,1919
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",A*,heuristic_misplaced_tiles,True,0.7047348022460938,15541
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",A*,heuristic_euclidean,True,0.17241811752319336,3535
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",Greedy,heuristic_manhattan,True,0.004830121994018555,190
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",Greedy,heuristic_misplaced_tiles,True,0.027402877807617188,1100
"[[7, 6, 3], [8, 1, 0], [4, 2, 5]]",Greedy,heuristic_euclidean,True,0.007818937301635742,237
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",A*,heuristic_manhattan,True,0.008221864700317383,248
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",A*,heuristic_misplaced_tiles,True,0.10831212997436523,3299
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",A*,heuristic_euclidean,True,0.018828153610229492,448
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",Greedy,heuristic_manhattan,True,0.002421855926513672,91
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",Greedy,heuristic_misplaced_tiles,True,0.0054492950439453125,245
"[[1, 0, 7], [6, 8, 2], [4, 3, 5]]",Greedy,heuristic_euclidean,True,0.0012807846069335938,43
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",A*,heuristic_manhattan,True,0.024094104766845703,691
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",A*,heuristic_misplaced_tiles,True,0.5718441009521484,13481
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",A*,heuristic_euclidean,True,0.0870511531829834,1937
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",Greedy,heuristic_manhattan,True,0.0021300315856933594,83
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",Greedy,heuristic_misplaced_tiles,True,0.015625,643
"[[6, 8, 2], [0, 3, 7], [5, 1, 4]]",Greedy,heuristic_euclidean,True,0.005450010299682617,157
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",A*,heuristic_manhattan,True,0.022142887115478516,657
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",A*,heuristic_misplaced_tiles,True,0.12428092956542969,3717
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",A*,heuristic_euclidean,True,0.05080103874206543,1021
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",Greedy,heuristic_manhattan,True,0.006009101867675781,241
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",Greedy,heuristic_misplaced_tiles,True,0.012167930603027344,493
"[[4, 1, 6], [3, 2, 5], [0, 8, 7]]",Greedy,heuristic_euclidean,True,0.00777888298034668,246
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",A*,heuristic_manhattan,True,0.01705312728881836,496
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",A*,heuristic_misplaced_tiles,True,0.4164927005767822,10424
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",A*,heuristic_euclidean,True,0.05794095993041992,1312
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",Greedy,heuristic_manhattan,True,0.0025920867919921875,102
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",Greedy,heuristic_misplaced_tiles,True,0.008578062057495117,378
"[[6, 5, 1], [2, 4, 8], [3, 7, 0]]",Greedy,heuristic_euclidean,True,0.008491992950439453,267
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",A*,heuristic_manhattan,True,0.008112907409667969,252
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",A*,heuristic_misplaced_tiles,True,0.10950088500976562,3251
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",A*,heuristic_euclidean,True,0.019062042236328125,450
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",Greedy,heuristic_manhattan,True,0.010581016540527344,399
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",Greedy,heuristic_misplaced_tiles,True,0.015313863754272461,619
"[[2, 7, 4], [5, 3, 0], [8, 6, 1]]",Greedy,heuristic_euclidean,True,0.006350994110107422,202
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",A*,heuristic_manhattan,True,0.023247957229614258,472
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",A*,heuristic_misplaced_tiles,True,0.10158276557922363,3322
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",A*,heuristic_euclidean,True,0.04850316047668457,960
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",Greedy,heuristic_manhattan,True,0.007977962493896484,321
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",Greedy,heuristic_misplaced_tiles,True,0.004368782043457031,191
"[[4, 0, 2], [1, 6, 3], [8, 5, 7]]",Greedy,heuristic_euclidean,True,0.006431102752685547,206
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",A*,heuristic_manhattan,True,0.033071041107177734,942
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",A*,heuristic_misplaced_tiles,True,0.1761312484741211,5304
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",A*,heuristic_euclidean,True,0.07047700881958008,1353
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",Greedy,heuristic_manhattan,True,0.0056438446044921875,223
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",Greedy,heuristic_misplaced_tiles,True,0.01731395721435547,668
"[[1, 6, 0], [8, 2, 3], [7, 5, 4]]",Greedy,heuristic_euclidean,True,0.008668184280395508,268
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",A*,heuristic_manhattan,True,0.0013761520385742188,51
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",A*,heuristic_misplaced_tiles,True,0.015395164489746094,510
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",A*,heuristic_euclidean,True,0.004080295562744141,103
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",Greedy,heuristic_manhattan,True,0.0003418922424316406,16
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",Greedy,heuristic_misplaced_tiles,True,0.017071247100830078,697
"[[7, 4, 5], [2, 1, 6], [0, 3, 8]]",Greedy,heuristic_euclidean,True,0.0005540847778320312,18
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",A*,heuristic_manhattan,True,0.008026123046875,240
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",A*,heuristic_misplaced_tiles,True,0.12368392944335938,3788
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",A*,heuristic_euclidean,True,0.027019023895263672,628
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",Greedy,heuristic_manhattan,True,0.004488945007324219,180
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",Greedy,heuristic_misplaced_tiles,True,0.029250144958496094,939
"[[5, 4, 0], [1, 6, 7], [8, 3, 2]]",Greedy,heuristic_euclidean,True,0.006906270980834961,216
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",A*,heuristic_manhattan,True,0.026963233947753906,744
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",A*,heuristic_misplaced_tiles,True,0.43788981437683105,10993
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",A*,heuristic_euclidean,True,0.05943894386291504,1355
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",Greedy,heuristic_manhattan,True,0.007386922836303711,285
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",Greedy,heuristic_misplaced_tiles,True,0.019701004028320312,802
"[[5, 6, 4], [1, 8, 2], [3, 7, 0]]",Greedy,heuristic_euclidean,True,0.014575004577636719,248
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",A*,heuristic_manhattan,True,0.03138470649719238,894
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",A*,heuristic_misplaced_tiles,True,0.5630090236663818,13913
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",A*,heuristic_euclidean,True,0.12726306915283203,2663
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",Greedy,heuristic_manhattan,True,0.0056629180908203125,226
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",Greedy,heuristic_misplaced_tiles,True,0.020681142807006836,853
"[[2, 8, 1], [0, 6, 7], [4, 3, 5]]",Greedy,heuristic_euclidean,True,0.002398967742919922,75
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",A*,heuristic_manhattan,True,0.009778976440429688,287
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",A*,heuristic_misplaced_tiles,True,0.20115995407104492,5708
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",A*,heuristic_euclidean,True,0.022500991821289062,529
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",Greedy,heuristic_manhattan,True,0.011550188064575195,429
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",Greedy,heuristic_misplaced_tiles,True,0.018286705017089844,751
"[[3, 8, 1], [7, 0, 5], [6, 2, 4]]",Greedy,heuristic_euclidean,True,0.008090734481811523,251
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",A*,heuristic_manhattan,True,0.0031728744506835938,98
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",A*,heuristic_misplaced_tiles,True,0.009067058563232422,314
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",A*,heuristic_euclidean,True,0.011452198028564453,130
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",Greedy,heuristic_manhattan,True,0.00474095344543457,186
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",Greedy,heuristic_misplaced_tiles,True,0.003183126449584961,138
"[[2, 1, 3], [0, 8, 6], [4, 7, 5]]",Greedy,heuristic_euclidean,True,0.008745908737182617,267
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",A*,heuristic_manhattan,True,0.01217198371887207,358
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",A*,heuristic_misplaced_tiles,True,0.11415410041809082,3327
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",A*,heuristic_euclidean,True,0.023673057556152344,535
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",Greedy,heuristic_manhattan,True,0.002959012985229492,118
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",Greedy,heuristic_misplaced_tiles,True,0.01243901252746582,511
"[[2, 0, 7], [1, 5, 6], [3, 4, 8]]",Greedy,heuristic_euclidean,True,0.007122993469238281,225
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",A*,heuristic_manhattan,True,0.007100820541381836,222
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",A*,heuristic_misplaced_tiles,True,0.04812908172607422,1620
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",A*,heuristic_euclidean,True,0.015111923217773438,359
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",Greedy,heuristic_manhattan,True,0.006527900695800781,265
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",Greedy,heuristic_misplaced_tiles,True,0.01962590217590332,529
"[[2, 5, 1], [3, 4, 6], [7, 0, 8]]",Greedy,heuristic_euclidean,True,0.006847858428955078,215
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",A*,heuristic_manhattan,True,0.015475034713745117,461
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",A*,heuristic_misplaced_tiles,True,0.3835411071777344,10258
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",A*,heuristic_euclidean,True,0.060320138931274414,1218
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",Greedy,heuristic_manhattan,True,0.0006349086761474609,29
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",Greedy,heuristic_misplaced_tiles,True,0.016955852508544922,714
"[[8, 6, 1], [3, 4, 2], [0, 5, 7]]",Greedy,heuristic_euclidean,True,0.001397848129272461,45
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",A*,heuristic_manhattan,True,0.0016639232635498047,58
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",A*,heuristic_misplaced_tiles,True,0.0067179203033447266,243
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",A*,heuristic_euclidean,True,0.0030469894409179688,81
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",Greedy,heuristic_manhattan,True,0.0025069713592529297,98
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",Greedy,heuristic_misplaced_tiles,True,0.014548063278198242,569
"[[0, 4, 6], [3, 2, 8], [1, 7, 5]]",Greedy,heuristic_euclidean,True,0.006078004837036133,193
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",A*,heuristic_manhattan,True,0.015539884567260742,432
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",A*,heuristic_misplaced_tiles,True,0.27597594261169434,7873
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",A*,heuristic_euclidean,True,0.04887080192565918,934
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",Greedy,heuristic_manhattan,True,0.011458873748779297,429
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",Greedy,heuristic_misplaced_tiles,True,0.0189971923828125,749
"[[7, 8, 0], [6, 2, 1], [3, 4, 5]]",Greedy,heuristic_euclidean,True,0.009565114974975586,288
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",A*,heuristic_manhattan,True,0.032988786697387695,939
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",A*,heuristic_misplaced_tiles,True,0.5705373287200928,13349
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",A*,heuristic_euclidean,True,0.10650110244750977,2359
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",Greedy,heuristic_manhattan,True,0.0034596920013427734,133
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",Greedy,heuristic_misplaced_tiles,True,0.0018181800842285156,82
"[[6, 1, 8], [5, 0, 2], [7, 4, 3]]",Greedy,heuristic_euclidean,True,0.0017008781433105469,54
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",A*,heuristic_manhattan,True,0.14031386375427246,3534
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",A*,heuristic_misplaced_tiles,True,1.9453480243682861,31862
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",A*,heuristic_euclidean,True,0.43456387519836426,8325
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",Greedy,heuristic_manhattan,True,0.0027251243591308594,96
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",Greedy,heuristic_misplaced_tiles,True,0.025439977645874023,745
"[[0, 5, 8], [7, 4, 6], [2, 1, 3]]",Greedy,heuristic_euclidean,True,0.0017099380493164062,55
"[[0, 7, 8], [5, 2, 1], [6, 4, 3]]",A*,heuristic_manhattan,True,0.005610942840576172,161
"[[0, 7, 8], [5, 2, 1], [6, 4, 3]]",A*,heuristic_misplaced_tiles,True,0.10615396499633789,3504
"[[0, 7, 8], [5, 2, 1], [6, 4, 3]]",A*,heuristic_euclidean,True,0.02106499671936035,339
"[[0, 7, 8], [5, 2, 1], [6, 4, 3]]",Greedy,heuristic_manhattan,True,0.0029909610748291016,119
"[[0, 7, 8], [5, 2, 1], [6, 4, 3]]",Greedy,heuristic_misplaced_tiles,True,0.007559061050415039,321
